ID,SCHL,SCHG,POVPIP,WKL,FOD1P
16242,0,0,501,0,0
16243,21,0,501,1,1903
16244,22,0,501,1,6402
16245,21,0,501,1,3301
16246,21,0,501,1,6206
16247,23,0,501,1,5402
16248,19,0,501,1,0
16249,21,0,501,1,1501
16250,22,0,501,1,1501
16251,0,0,501,0,0
16252,23,0,501,1,6001
16253,16,0,81,3,0
16254,16,0,358,1,0
16255,21,0,65,3,5506
16256,19,15,37,1,0
16257,19,15,37,1,0
16258,19,15,33,1,0
16259,21,15,134,1,5506
16260,22,0,501,1,1902
16261,19,0,501,3,0
16262,22,16,501,1,3301
16263,19,0,501,1,0
16264,19,0,501,3,0
16265,14,0,138,3,0
16266,16,0,138,3,0
16267,23,0,501,1,6402
16268,22,0,501,1,5502
16269,21,0,501,3,3301
16270,22,0,501,3,5007
16271,22,0,501,1,6206
16272,23,0,501,1,6210
16273,1,1,501,0,0
16274,21,0,501,1,6212
16275,21,0,501,1,5501
16276,17,0,47,3,0
16277,20,0,501,1,0
16278,21,0,501,1,2406
16279,20,0,501,1,0
16280,23,0,501,1,2901
16281,23,0,501,1,6200
16282,5,5,501,0,0
16283,2,2,501,0,0
16284,19,0,323,1,0
16285,20,0,323,2,0
16286,21,0,501,1,2102
16287,16,0,135,1,0
16288,21,0,501,1,1902
16289,22,0,501,1,3600
16290,21,0,376,1,2407
16291,21,0,501,1,5501
16292,23,0,501,1,6203
16293,23,0,501,1,6200
16294,24,0,501,1,6203
16295,22,0,501,1,1902
16296,18,0,193,3,0
16297,22,0,501,1,2102
16298,21,0,501,3,2602
16299,24,0,501,1,6201
16300,12,0,267,3,0
16301,16,0,267,1,0
16302,16,0,267,3,0
16303,12,12,267,3,0
16304,12,0,267,1,0
16305,16,0,28,3,0
16306,21,0,325,2,1902
16307,21,0,501,1,4001
16308,23,0,501,1,6206
16309,21,0,501,1,5200
16310,22,0,501,1,2603
16311,22,0,501,1,6107
16312,17,0,501,1,0
16313,0,0,501,0,0
16314,19,0,0,2,0
16315,22,0,447,1,4001
16316,22,0,501,1,6001
16317,22,0,405,1,5200
16318,3,2,405,0,0
16319,21,0,501,1,5501
16320,16,0,71,2,0
16321,19,0,501,1,0
16322,22,0,501,1,6203
16323,22,0,501,1,5506
16324,0,0,501,0,0
16325,22,0,470,1,5003
16326,21,0,501,1,5501
16327,22,16,501,1,5200
16328,21,0,501,1,6004
16329,23,0,501,1,3600
16330,22,0,501,3,2310
16331,21,0,501,3,6200
16332,21,0,501,1,6201
16333,21,0,501,1,5501
16334,19,0,62,3,0
16335,19,15,62,3,0
16336,21,0,479,1,1902
16337,13,0,501,3,0
16338,16,0,501,1,0
16339,19,0,501,3,0
16340,20,15,257,1,0
16341,15,0,257,1,0
16342,5,5,257,0,0
16343,0,0,257,0,0
16344,2,2,257,0,0
16345,5,5,257,0,0
16346,22,0,501,2,2309
16347,23,0,454,2,2301
16348,21,0,454,2,2304
16349,22,0,398,1,1501
16350,16,0,89,2,0
16351,21,0,501,1,5507
16352,19,0,417,1,0
16353,21,0,417,1,2100
16354,18,0,417,1,0
16355,21,0,417,1,3611
16356,22,0,501,1,5501
16357,22,0,501,1,5501
16358,16,0,501,1,0
16359,22,0,501,1,4801
16360,21,0,501,1,6402
16361,22,0,501,1,5507
16362,22,0,501,1,5506
16363,23,0,501,1,6402
16364,23,0,501,1,1904
16365,21,0,501,1,3301
16366,10,10,501,0,0
16367,5,5,501,0,0
16368,22,0,501,2,3609
16369,24,0,501,1,3600
16370,23,0,501,1,3600
16371,2,1,501,0,0
16372,0,0,501,0,0
16373,17,0,15,1,0
16374,8,7,15,0,0
16375,8,7,15,0,0
16376,21,0,418,1,5506
16377,21,0,501,1,5506
16378,23,0,501,1,2602
16379,23,0,187,1,5506
16380,22,0,501,1,5506
16381,22,0,501,1,2102
16382,22,0,501,3,2300
16383,22,0,90,1,6200
16384,22,0,501,1,3702
16385,22,0,501,1,5505
16386,19,0,196,3,0
16387,21,0,501,1,3301
16388,22,0,501,1,1401
16389,22,0,501,1,5506
16390,22,0,501,1,5506
16391,22,0,501,1,3600
16392,21,0,501,1,3600
16393,0,0,501,0,0
16394,21,0,501,1,3600
16395,21,0,501,1,1902
16396,22,0,501,1,5506
16397,23,0,501,1,1902
16398,23,0,501,1,6402
16399,0,0,501,0,0
16400,22,0,374,1,5506
16401,23,0,501,1,5506
16402,21,0,501,1,2102
16403,19,0,209,3,0
16404,19,0,209,1,0
16405,13,12,209,0,0
16406,22,0,501,1,6402
16407,22,0,463,1,5506
16408,21,0,501,1,2402
16409,22,0,501,1,2602
16410,22,0,501,1,1501
16411,21,0,501,1,6200
16412,13,12,501,1,0
16413,10,9,501,0,0
16414,16,0,166,1,0
16415,17,0,166,2,0
16416,21,0,271,1,1901
16417,22,0,501,1,1501
16418,21,0,447,1,3601
16419,16,0,227,1,0
16420,16,0,227,3,0
16421,16,0,171,3,0
16422,21,0,501,1,2102
16423,22,0,501,1,2602
16424,23,0,501,1,5506
16425,10,0,191,1,0
16426,21,0,501,1,6200
16427,19,0,359,1,0
16428,24,0,501,1,5501
16429,22,0,501,1,5506
16430,22,0,501,3,5507
16431,20,0,501,1,0
16432,21,0,501,1,2307
16433,22,0,501,1,4801
16434,21,0,501,1,5506
16435,1,0,378,1,0
16436,9,0,378,1,0
16437,19,0,81,2,0
16438,15,0,76,3,0
16439,22,0,501,1,6402
16440,22,0,487,1,2313
16441,22,0,300,1,6402
16442,22,0,481,3,2304
16443,22,0,501,1,6402
16444,22,16,501,1,5506
16445,22,0,501,1,1902
16446,21,0,501,1,5506
16447,23,0,501,1,5506
16448,21,16,0,2,6110
16449,22,0,501,1,3600
16450,21,0,67,1,3600
16451,20,0,501,3,0
16452,16,0,501,3,0
16453,22,0,501,1,5404
16454,22,0,501,1,4101
16455,9,0,210,3,0
16456,9,0,210,3,0
16457,21,0,210,1,2414
16458,6,0,210,1,0
16459,7,0,210,1,0
16460,17,15,210,1,0
16461,15,0,210,1,0
16462,4,4,210,0,0
16463,7,6,210,0,0
16464,2,1,210,0,0
16465,21,0,501,1,6402
16466,22,0,501,1,5505
16467,21,0,501,1,6203
16468,21,16,75,1,3600
16469,21,16,457,1,3601
16470,21,0,150,1,3611
16471,22,16,127,1,6100
16472,21,16,9,1,3600
16473,23,0,501,1,5200
16474,22,0,501,3,1401
16475,21,0,501,1,5502
16476,16,0,67,1,0
16477,11,0,67,1,0
16478,10,10,67,0,0
16479,23,0,194,1,5200
16480,23,0,394,3,1501
16481,22,0,501,1,5505
16482,22,0,501,1,5504
16483,16,0,265,1,0
16484,19,15,265,3,0
16485,22,0,215,1,6000
16486,24,0,501,3,5507
16487,21,0,501,1,5506
16488,22,0,501,1,1303
16489,0,0,501,0,0
16490,14,0,501,1,0
16491,21,0,501,1,5506
16492,22,0,350,1,5505
16493,21,0,350,3,5505
16494,1,1,350,0,0
16495,1,0,350,0,0
16496,0,0,350,0,0
16497,23,0,396,3,4901
16498,23,0,396,3,1401
16499,21,0,501,1,6200
16500,22,0,501,1,5003
16501,23,0,501,1,6006
16502,19,0,368,1,0
16503,19,0,368,1,0
16504,4,4,368,0,0
16505,0,0,368,0,0
16506,16,0,368,1,0
16507,22,0,501,1,5502
16508,21,0,501,1,3401
16509,9,0,423,1,0
16510,21,0,501,1,5503
16511,21,0,501,1,6200
16512,21,0,501,3,4001
16513,21,0,501,1,3401
16514,17,0,243,2,0
16515,24,0,501,1,5001
16516,22,0,501,1,3700
16517,23,0,501,1,1501
16518,23,0,501,1,5502
16519,21,0,409,1,3600
16520,22,0,501,1,5200
16521,22,0,501,1,6210
16522,0,0,501,0,0
16523,22,0,254,1,2300
16524,21,0,254,1,5507
16525,18,0,254,2,0
16526,22,0,501,1,1301
16527,21,0,501,1,6206
16528,22,0,501,1,5505
16529,21,0,501,1,5506
16530,23,0,501,1,6402
16531,21,16,487,1,5506
16532,21,16,501,1,2414
16533,21,0,501,1,5501
16534,21,0,501,1,5504
16535,21,0,501,1,6203
16536,21,16,431,1,5200
16537,5,5,431,0,0
16538,5,5,431,0,0
16539,21,0,501,1,6402
16540,22,0,501,1,5505
16541,22,0,501,1,5506
16542,21,0,501,1,2102
16543,15,0,34,1,0
16544,15,0,34,3,0
16545,5,5,34,0,0
16546,4,4,34,0,0
16547,2,2,34,0,0
16548,23,0,501,1,1901
16549,19,15,0,3,0
16550,23,0,501,1,5506
16551,22,0,448,1,2304
16552,19,0,17,2,0
16553,19,0,45,1,0
16554,3,0,17,0,0
16555,0,0,17,0,0
16556,23,0,501,1,6200
16557,20,15,149,1,0
16558,22,0,501,1,5506
16559,21,0,501,1,6000
16560,21,0,501,1,1904
16561,22,0,501,1,5501
16562,0,0,501,0,0
16563,21,0,501,1,1101
16564,21,0,501,2,1401
16565,22,0,382,1,5507
16566,21,0,501,1,1902
16567,21,0,501,1,6000
16568,14,14,501,3,0
16569,12,12,501,1,0
16570,16,0,0,3,0
16571,23,0,501,1,3301
16572,23,0,501,1,3301
16573,16,14,501,1,0
16574,13,12,501,0,0
16575,8,7,501,0,0
16576,23,0,501,1,5506
16577,22,0,501,1,3301
16578,16,0,44,3,0
16579,17,0,44,2,0
16580,0,0,44,0,0
16581,16,0,44,3,0
16582,21,0,501,1,1902
16583,21,0,501,1,5098
16584,20,0,501,1,0
16585,16,0,301,2,0
16586,16,0,301,2,0
16587,16,0,301,1,0
16588,16,0,301,1,0
16589,16,15,301,1,0
16590,1,1,301,0,0
16591,0,0,301,0,0
16592,0,0,301,0,0
16593,16,0,301,1,0
16594,21,0,501,1,6003
16595,23,0,486,1,3604
16596,21,0,501,1,5301
16597,22,0,501,1,5200
16598,13,0,197,3,0
16599,20,0,197,3,0
16600,19,0,57,1,0
16601,2,2,57,0,0
16602,1,1,57,0,0
16603,0,0,57,0,0
16604,16,0,97,3,0
16605,17,0,97,1,0
16606,16,0,97,2,0
16607,9,0,97,0,0
16608,6,0,97,0,0
16609,15,0,97,2,0
16610,15,0,30,1,0
16611,21,16,501,1,5501
16612,21,0,501,1,6004
16613,21,0,501,1,3600
16614,21,0,501,1,3701
16615,0,0,501,0,0
16616,0,0,501,0,0
16617,24,0,501,1,4006
16618,23,0,501,1,2314
16619,21,0,501,3,6005
16620,21,0,501,1,5200
16621,23,16,291,1,6402
16622,23,0,224,1,5901
16623,24,0,501,1,5003
16624,20,0,501,2,0
16625,16,0,265,1,0
16626,16,0,75,1,0
16627,2,1,265,0,0
16628,22,0,265,1,4801
16629,22,0,501,2,3700
16630,23,0,501,1,5506
16631,22,16,501,1,5402
16632,21,0,286,1,5505
16633,22,0,501,1,5501
16634,22,0,501,1,6402
16635,6,6,501,0,0
16636,2,2,501,0,0
16637,23,16,501,1,5506
16638,19,15,40,1,0
16639,19,15,45,1,0
16640,21,0,501,1,1501
16641,22,0,501,1,5501
16642,15,0,414,1,0
16643,19,0,414,1,0
16644,19,0,176,3,0
16645,21,0,501,1,1902
16646,21,0,501,1,2412
16647,22,0,394,1,4101
16648,23,0,501,1,4801
16649,21,0,501,1,5505
16650,21,0,501,1,3605
16651,21,0,501,1,5506
16652,23,0,354,1,6402
16653,23,0,342,1,6201
16654,21,0,501,1,6004
16655,22,0,501,1,5501
16656,22,0,409,1,5505
16657,21,0,501,1,6201
16658,16,0,39,2,0
16659,10,9,39,0,0
16660,8,7,39,0,0
16661,3,3,39,0,0
16662,2,2,39,0,0
16663,21,0,465,1,5505
16664,22,0,465,1,6402
16665,23,0,501,1,6402
16666,21,0,250,3,2314
16667,18,0,250,3,0
16668,16,0,137,1,0
16669,0,0,0,0,0
16670,24,0,501,1,2602
16671,23,0,501,1,2601
16672,21,0,501,1,3301
16673,5,5,501,0,0
16674,22,0,501,2,5507
16675,15,0,501,3,0
16676,21,0,501,3,2304
16677,18,0,97,3,0
16678,21,0,300,1,5506
16679,21,0,338,1,5505
16680,22,0,501,1,3600
16681,0,0,501,0,0
16682,21,0,72,1,5506
16683,24,0,501,1,2300
16684,20,0,501,1,0
16685,8,8,501,0,0
16686,6,5,501,0,0
16687,22,0,501,1,5506
16688,22,0,501,1,6200
16689,22,0,501,1,6200
16690,5,4,501,0,0
16691,5,4,501,0,0
16692,1,1,501,0,0
16693,16,0,149,1,0
16694,16,14,0,3,0
16695,21,0,501,1,5501
16696,23,0,501,1,5003
16697,1,0,501,0,0
16698,1,0,501,0,0
16699,21,0,3,3,5301
16700,5,5,3,0,0
16701,1,1,3,0,0
16702,18,0,107,1,0
16703,12,12,107,3,0
16704,9,9,107,0,0
16705,8,7,107,0,0
16706,21,0,501,1,6207
16707,23,16,224,1,5501
16708,22,0,501,1,5501
16709,21,0,336,1,6200
16710,19,0,338,1,0
16711,23,16,0,2,5506
16712,22,0,501,1,5002
16713,24,0,501,1,5007
16714,22,0,501,1,5507
16715,22,0,501,1,2406
16716,23,0,501,1,6402
16717,21,0,501,1,1902
16718,18,0,501,1,0
16719,17,0,168,1,0
16720,23,0,501,1,5501
16721,22,16,501,1,1902
16722,23,0,501,1,6001
16723,23,0,501,1,5501
16724,22,0,501,3,1901
16725,4,4,501,0,0
16726,1,1,501,0,0
16727,0,0,501,0,0
16728,19,0,501,3,0
16729,19,0,501,1,0
16730,19,0,266,3,0
16731,16,0,2,2,0
16732,8,7,2,0,0
16733,23,0,501,1,5506
16734,22,16,501,1,6110
16735,23,0,501,1,4001
16736,21,0,501,2,6207
16737,21,0,0,3,5501
16738,21,0,501,1,6005
16739,16,0,501,3,0
16740,21,15,352,1,5301
16741,22,0,501,1,5506
16742,21,0,446,1,1401
16743,23,0,501,2,5506
16744,20,0,309,1,0
16745,21,0,501,1,6210
16746,21,0,289,1,6204
16747,19,0,289,2,0
16748,19,15,289,1,0
16749,13,12,289,0,0
16750,4,4,289,0,0
16751,3,0,289,0,0
16752,0,0,289,0,0
16753,21,0,501,1,5504
16754,22,0,501,1,2405
16755,22,0,501,1,6402
16756,22,0,501,1,5506
16757,21,0,299,1,5506
16758,21,0,485,1,6211
16759,21,0,323,1,6206
16760,7,0,501,1,0
16761,8,0,0,3,0
16762,19,15,501,1,0
16763,12,11,501,0,0
16764,21,0,343,2,5507
16765,22,0,343,2,1301
16766,21,15,343,1,1102
16767,21,0,46,2,1501
16768,22,0,501,1,5501
16769,21,0,501,1,5402
16770,21,0,501,1,6402
16771,22,0,432,3,2304
16772,11,0,432,3,0
16773,17,0,67,3,0
16774,1,0,67,2,0
16775,21,0,501,1,6201
16776,21,0,501,1,2407
16777,23,0,501,1,4801
16778,2,1,501,0,0
16779,0,0,501,0,0
16780,22,0,501,1,5506
16781,22,0,484,1,6006
16782,22,0,501,1,5402
16783,16,0,113,3,0
16784,19,0,501,1,0
16785,21,0,501,1,5502
16786,16,0,75,1,0
16787,21,0,356,1,6201
16788,19,0,0,3,0
16789,22,0,501,1,5507
16790,22,0,501,1,3600
16791,22,0,501,1,6402
16792,22,0,501,2,6000
16793,19,0,501,2,0
16794,22,16,501,1,6402
16795,23,0,501,1,5301
16796,7,7,501,0,0
16797,22,0,501,1,5007
16798,23,0,501,1,2301
16799,22,0,0,3,5506
16800,22,0,501,1,5402
16801,12,0,0,2,0
16802,8,0,0,3,0
16803,3,2,0,0,0
16804,22,16,495,1,6203
16805,21,0,495,1,2603
16806,4,4,495,0,0
16807,21,0,165,1,6203
16808,21,16,47,1,5506
16809,21,0,418,1,6004
16810,22,0,501,1,5501
16811,22,0,501,1,3600
16812,7,7,501,0,0
16813,4,4,501,0,0
16814,22,0,196,1,1901
16815,22,0,501,1,5506
16816,21,0,501,1,6201
16817,18,15,501,1,0
16818,21,0,501,1,6200
16819,21,0,501,1,2105
16820,19,0,449,1,0
16821,16,0,449,1,0
16822,16,0,374,1,0
16823,16,0,32,2,0
16824,21,0,501,1,6100
16825,22,0,501,1,6201
16826,23,0,501,1,6402
16827,23,0,501,1,3301
16828,22,0,501,1,6210
16829,16,0,365,1,0
16830,19,15,66,1,0
16831,13,13,66,3,0
16832,12,12,66,0,0
16833,7,7,66,0,0
16834,6,6,66,0,0
16835,15,0,78,3,0
16836,22,0,501,1,2300
16837,16,0,187,1,0
16838,22,0,187,3,5501
16839,24,0,501,1,5501
16840,24,0,501,1,6107
16841,22,16,202,1,6203
16842,22,0,501,1,6203
16843,22,0,501,3,6402
16844,18,0,47,3,0
16845,22,0,291,3,1401
16846,24,0,291,1,6109
16847,22,0,477,1,6207
16848,22,0,501,2,6102
16849,16,0,0,2,0
16850,21,0,501,1,5402
16851,21,0,501,1,2602
16852,6,6,501,0,0
16853,5,5,501,0,0
16854,20,15,121,1,0
16855,16,0,309,1,0
16856,19,0,501,1,0
16857,23,0,189,3,6402
16858,21,15,191,1,2407
16859,22,0,501,1,6002
16860,22,0,501,1,6004
16861,22,0,501,1,6103
16862,19,0,424,1,0
16863,16,15,424,1,0
16864,21,0,501,1,6200
16865,19,0,430,1,0
16866,11,0,430,0,0
16867,8,7,430,0,0
16868,22,0,430,1,5505
16869,19,15,430,3,0
16870,13,0,263,3,0
16871,24,0,501,1,6402
16872,23,0,501,1,5506
16873,23,0,501,1,3301
16874,2,0,501,0,0
16875,21,0,501,1,6004
16876,22,0,501,1,5507
16877,21,0,501,1,5404
16878,2,1,501,0,0
16879,21,0,501,1,1902
16880,21,0,501,1,5003
16881,22,0,0,2,2901
16882,21,0,501,1,5501
16883,22,0,501,1,4001
16884,22,0,501,1,5505
16885,6,5,501,0,0
16886,21,0,501,1,6203
16887,22,16,501,1,6203
16888,24,0,501,1,6402
16889,23,0,501,1,4001
16890,6,6,501,0,0
16891,21,0,501,1,5301
16892,21,0,501,1,5301
16893,22,0,501,1,6402
16894,21,0,501,1,5505
16895,0,0,501,0,0
16896,1,0,341,3,0
16897,16,0,341,1,0
16898,16,0,341,1,0
16899,16,0,204,1,0
16900,16,0,53,1,0
16901,19,0,34,3,0
16902,14,13,34,3,0
16903,14,13,34,3,0
16904,8,7,34,0,0
16905,16,0,501,1,0
16906,2,2,501,0,0
16907,16,0,335,1,0
16908,22,0,311,3,6107
16909,19,0,311,3,0
16910,20,0,311,3,0
16911,19,0,311,3,0
16912,16,0,209,1,0
16913,21,0,501,1,5200
16914,22,0,501,1,2602
16915,21,0,501,1,5501
16916,13,0,501,3,0
16917,21,0,501,1,5501
16918,21,0,500,1,6107
16919,22,0,501,1,5501
16920,22,0,501,1,1902
16921,22,0,501,1,5501
16922,24,0,298,1,2601
16923,23,0,501,1,4801
16924,22,0,501,1,1501
16925,23,0,501,1,5506
16926,21,0,501,1,5501
16927,21,0,335,1,6201
16928,21,0,501,1,3301
16929,22,0,418,1,5507
16930,23,0,14,3,6100
16931,21,0,501,1,6210
16932,22,0,255,1,1902
16933,21,0,501,1,5502
16934,22,0,501,1,6107
16935,19,0,257,1,0
16936,20,15,257,1,0
16937,19,15,257,2,0
16938,16,15,257,3,0
16939,16,0,97,3,0
16940,1,0,65,3,0
16941,18,0,65,2,0
16942,21,0,401,3,5098
16943,17,0,306,3,0
16944,17,0,306,1,0
16945,14,0,306,3,0
16946,22,0,501,1,5200
16947,21,0,501,1,6000
16948,21,0,375,1,4901
16949,21,0,501,1,5506
16950,21,0,501,1,5506
16951,22,0,323,1,5505
16952,21,0,501,2,1903
16953,22,0,501,1,2314
16954,22,0,501,1,6402
16955,21,0,501,1,1904
16956,19,0,0,3,0
16957,19,15,0,3,0
16958,1,1,0,0,0
16959,21,0,501,3,6203
16960,19,0,501,3,0
16961,23,0,501,3,6000
16962,23,0,501,1,5501
16963,21,0,501,1,2102
16964,24,0,501,1,5003
16965,23,0,499,1,5506
16966,23,0,501,1,3600
16967,16,0,501,3,0
16968,22,0,418,1,5506
16969,21,0,483,1,5504
16970,22,0,501,1,5506
16971,21,0,85,1,5506
16972,21,0,501,1,6212
16973,22,0,352,3,5200
16974,24,0,501,1,5003
16975,14,0,93,3,0
16976,13,0,93,3,0
16977,13,0,93,3,0
16978,22,0,501,1,5506
16979,23,0,501,1,5506
16980,21,0,501,1,1501
16981,22,0,501,1,6200
16982,22,0,501,1,3301
16983,21,0,501,3,5507
16984,23,0,111,2,3700
16985,22,0,501,1,2414
16986,22,0,501,1,2407
16987,22,0,501,1,5003
16988,23,0,501,1,5507
16989,1,1,501,0,0
16990,23,0,501,1,6206
16991,21,0,501,1,6211
16992,22,0,501,1,6004
16993,16,0,78,3,0
16994,23,0,501,1,4801
16995,20,0,298,1,0
16996,17,0,117,1,0
16997,1,1,117,0,0
16998,16,0,117,1,0
16999,23,0,501,1,3301
17000,22,0,501,1,1901
17001,0,0,501,0,0
17002,21,16,501,1,5599
17003,23,0,50,3,1903
17004,19,0,501,1,0
17005,16,0,167,3,0
17006,17,0,167,3,0
17007,20,0,167,2,0
17008,20,0,167,2,0
17009,11,10,167,0,0
17010,19,15,309,1,0
17011,3,2,309,0,0
17012,22,0,501,1,5501
17013,21,15,187,1,6207
17014,21,15,33,1,6207
17015,23,0,501,1,3301
17016,21,0,420,1,6203
17017,22,0,420,1,6210
17018,0,0,420,0,0
17019,0,0,420,0,0
17020,22,0,167,1,2304
17021,18,0,459,1,0
17022,21,0,426,1,1301
17023,21,0,448,1,5200
17024,23,0,501,3,5506
17025,23,0,501,3,2602
17026,22,0,415,3,2300
17027,21,0,415,1,6206
17028,21,16,501,1,5501
17029,22,0,501,1,5200
17030,19,0,389,1,0
17031,24,0,501,1,3600
17032,22,0,501,1,5501
17033,21,0,443,2,3609
17034,22,0,443,3,5505
17035,21,0,501,1,1501
17036,21,16,501,1,5200
17037,21,16,447,1,5200
17038,22,0,458,1,5505
17039,22,0,427,1,5200
17040,19,0,21,1,0
17041,3,3,21,0,0
17042,2,2,21,0,0
17043,22,0,501,1,6201
17044,23,0,501,1,3600
17045,24,0,501,1,5007
17046,24,0,501,1,1103
17047,19,0,501,1,0
17048,21,0,501,1,6203
17049,21,0,501,1,5505
17050,22,0,501,1,5007
17051,21,0,501,1,5404
17052,18,0,501,3,0
17053,21,0,501,1,2102
17054,21,0,501,1,5505
17055,11,0,188,1,0
17056,17,0,188,2,0
17057,22,0,501,1,5505
17058,22,0,501,1,3301
17059,14,0,54,3,0
17060,16,0,54,3,0
17061,22,0,501,1,6110
17062,24,0,501,1,2300
17063,0,0,501,0,0
17064,0,0,501,0,0
17065,21,0,501,1,5506
17066,21,0,388,1,5505
17067,24,0,481,1,5502
17068,21,0,481,1,5200
17069,0,0,481,0,0
17070,0,0,481,0,0
17071,19,0,37,1,0
17072,22,0,501,1,6200
17073,21,0,501,1,6203
17074,21,0,501,1,6110
17075,24,0,501,1,3600
17076,21,0,501,1,5200
17077,22,0,501,1,5506
17078,12,0,501,2,0
17079,0,0,501,0,0
17080,0,0,501,0,0
17081,21,0,501,1,5501
17082,21,0,501,1,5506
17083,18,0,26,3,0
17084,21,0,501,3,6107
17085,22,16,501,1,6206
17086,9,0,200,1,0
17087,16,0,200,1,0
17088,8,8,200,0,0
17089,3,3,200,0,0
17090,0,0,200,0,0
17091,16,0,91,3,0
17092,17,0,91,1,0
17093,11,11,91,0,0
17094,9,9,91,0,0
17095,22,0,371,1,5200
17096,16,0,3,1,0
17097,5,0,3,0,0
17098,3,0,3,0,0
17099,3,0,3,0,0
17100,23,0,501,1,3600
17101,22,0,501,3,6000
17102,22,0,501,1,6402
17103,21,0,501,1,2102
17104,13,13,501,1,0
17105,3,3,501,0,0
17106,21,0,501,3,2001
17107,23,0,501,3,5505
17108,18,0,274,3,0
17109,23,0,274,2,5200
17110,16,0,501,1,0
17111,22,0,501,1,2102
17112,20,0,124,3,0
17113,22,0,501,1,5404
17114,23,0,501,1,5506
17115,21,0,428,1,5007
17116,16,0,188,1,0
17117,21,0,501,1,2406
17118,7,7,501,0,0
17119,21,0,260,1,3700
17120,22,16,107,1,2414
17121,22,0,501,1,5500
17122,22,0,501,1,5506
17123,21,0,111,1,5506
17124,21,0,501,1,5301
17125,21,0,16,1,6201
17126,22,0,501,1,2408
17127,21,0,501,1,5506
17128,19,0,501,3,0
17129,22,0,501,1,3600
17130,22,0,172,3,2602
17131,1,0,171,1,0
17132,16,15,171,1,0
17133,21,0,501,1,5506
17134,21,0,501,1,5506
17135,15,0,151,3,0
17136,15,0,151,3,0
17137,24,0,501,1,3700
17138,19,0,50,2,0
17139,10,9,50,0,0
17140,22,0,501,1,4801
17141,21,0,501,1,5507
17142,19,0,501,1,0
17143,19,0,104,1,0
17144,19,0,501,1,0
17145,23,0,501,1,5200
17146,16,0,476,1,0
17147,17,0,476,3,0
17148,16,0,476,1,0
17149,16,0,476,1,0
17150,23,0,441,2,6001
17151,22,0,441,2,2304
17152,21,0,22,1,5505
17153,22,0,75,1,5007
17154,22,0,501,1,1902
17155,22,0,501,1,5301
17156,21,0,396,1,6203
17157,19,0,396,2,0
17158,16,0,76,3,0
17159,21,0,501,3,3402
17160,21,0,282,3,6006
17161,22,0,501,1,5506
17162,21,0,428,1,1902
17163,24,0,501,1,3600
17164,22,0,501,3,6402
17165,22,0,7,3,6203
17166,22,0,501,1,6206
17167,16,0,422,3,0
17168,16,0,422,3,0
17169,21,0,501,1,5402
17170,21,0,477,1,6209
17171,21,0,501,1,5501
17172,22,0,451,1,4001
17173,16,0,169,1,0
17174,10,10,169,0,0
17175,12,0,202,1,0
17176,21,0,501,1,6203
17177,21,0,501,2,6203
17178,22,0,501,1,4801
17179,22,0,501,1,6207
17180,22,0,501,1,2602
17181,1,0,501,0,0
17182,18,0,58,3,0
17183,19,0,501,1,0
17184,16,0,501,2,0
17185,8,8,501,0,0
17186,2,0,501,0,0
17187,21,0,326,1,6000
17188,20,15,326,1,0
17189,12,11,326,0,0
17190,9,8,326,0,0
17191,21,0,501,1,5301
17192,21,0,501,1,1902
17193,23,0,347,1,1901
17194,21,0,347,3,6203
17195,16,0,305,2,0
17196,19,0,305,1,0
17197,22,0,501,1,5001
17198,23,0,501,1,5506
17199,21,0,321,1,6201
17200,19,0,321,1,0
17201,21,15,321,2,6107
17202,21,0,501,1,6203
17203,23,0,501,2,5506
17204,21,0,396,1,2306
17205,15,0,0,3,0
17206,21,0,501,1,3301
17207,24,0,501,1,2408
17208,11,11,501,0,0
17209,23,0,501,1,5506
17210,23,0,501,1,3600
17211,1,1,501,0,0
17212,23,16,501,1,2901
17213,23,16,150,1,3600
17214,23,0,501,3,5200
17215,23,0,501,1,6402
17216,16,0,501,3,0
17217,19,0,501,1,0
17218,19,0,501,1,0
17219,21,0,501,1,3301
17220,2,1,501,0,0
17221,24,0,501,1,2314
17222,15,0,501,1,0
17223,16,0,17,2,0
17224,21,0,501,1,5506
17225,21,0,430,2,5200
17226,19,0,430,1,0
17227,21,0,449,1,6203
17228,21,0,501,1,4101
17229,16,0,0,3,0
17230,22,0,501,1,6402
17231,22,0,501,1,5200
17232,1,0,501,1,0
17233,20,0,501,1,0
17234,22,0,501,3,5200
17235,16,0,501,1,0
17236,21,0,340,3,3600
17237,21,16,313,1,5506
17238,21,0,501,1,4101
17239,20,0,501,1,0
17240,21,0,501,3,5501
17241,3,3,501,0,0
17242,21,0,501,1,3301
17243,22,0,501,1,5502
17244,3,3,501,0,0
17245,21,0,501,1,6207
17246,15,0,501,1,0
17247,21,0,501,1,5007
17248,22,0,501,1,5502
17249,22,0,501,3,3301
17250,22,0,501,3,5506
17251,22,0,478,1,5200
17252,22,0,501,1,3611
17253,19,0,300,1,0
17254,22,0,260,1,1901
17255,16,0,501,1,0
17256,21,0,501,1,3600
17257,22,0,501,1,2106
17258,22,0,501,1,6402
17259,22,0,501,1,6402
17260,22,0,501,1,5200
17261,23,0,501,1,3600
17262,2,1,501,0,0
17263,0,0,501,0,0
17264,21,0,501,1,6402
17265,16,0,501,1,0
17266,16,0,501,1,0
17267,14,0,501,1,0
17268,22,0,501,1,1501
