SCHL,SCHG,POVPIP,WKL,FOD1P
19,15,0,2,0
19,15,0,1,0
18,15,0,1,0
19,15,0,1,0
16,0,0,3,0
17,0,0,3,0
18,15,0,1,0
16,15,0,3,0
23,0,356,1,5506
19,15,0,1,0
16,15,0,3,0
21,16,17,3,4901
19,15,0,1,0
16,0,0,3,0
19,15,0,3,0
18,15,0,1,0
18,15,0,2,0
18,15,0,3,0
18,15,0,1,0
18,15,0,1,0
16,0,0,1,0
16,0,0,3,0
16,15,0,1,0
18,15,0,3,0
19,15,0,1,0
21,16,17,3,4901
19,15,0,1,0
17,0,0,3,0
19,15,0,1,0
18,15,0,1,0
16,14,0,1,0
19,15,0,1,0
23,16,0,1,5500
19,15,0,1,0
19,15,0,1,0
19,15,0,2,0
18,15,0,1,0
21,15,0,1,5301
19,15,0,1,0
18,15,0,1,0
19,15,0,1,0
19,15,0,1,0
1,0,0,3,0
16,0,0,3,0
23,0,356,1,5506
19,15,0,1,0
19,15,0,1,0
19,15,0,2,0
19,15,0,1,0
19,15,0,1,0
22,16,129,1,5007
19,15,0,1,0
17,0,139,3,0
18,0,0,3,0
19,15,0,1,0
16,15,0,1,0
18,15,0,1,0
18,15,0,1,0
19,15,0,1,0
19,15,0,1,0
21,0,0,3,1100
16,15,0,3,0
19,15,0,3,0
19,15,0,1,0
18,15,0,1,0
16,0,0,3,0
19,15,0,1,0
16,0,214,1,0
18,15,0,2,0
18,15,0,3,0
18,15,0,1,0
16,0,0,1,0
19,15,0,1,0
16,0,214,1,0
16,15,0,1,0
19,15,0,1,0
16,15,0,1,0
16,0,0,3,0
16,0,0,3,0
19,15,0,1,0
19,15,0,1,0
16,15,0,1,0
18,15,0,3,0
19,15,0,1,0
18,0,0,3,0
18,15,0,1,0
18,15,0,1,0
1,0,0,3,0
22,16,0,2,4801
18,15,0,1,0
19,15,0,1,0
19,15,0,1,0
11,10,0,0,0
18,0,0,3,0
16,0,0,3,0
16,15,0,3,0
16,0,0,2,0
18,15,0,1,0
19,15,0,1,0
16,0,0,3,0
16,0,0,3,0
17,0,0,3,0
18,15,0,2,0
16,0,0,3,0
17,0,84,3,0
17,0,0,3,0
19,15,0,1,0
21,0,142,1,1401
19,15,0,3,0
16,0,0,3,0
18,15,0,1,0
16,0,0,3,0
23,0,356,1,5506
19,15,0,1,0
24,0,387,1,3301
16,0,0,3,0
1,0,0,3,0
19,15,0,1,0
19,15,0,1,0
19,15,0,1,0
19,15,0,1,0
19,15,0,1,0
19,15,0,1,0
18,15,0,2,0
16,15,0,1,0
16,15,0,3,0
1,0,0,3,0
16,15,0,1,0
19,15,0,1,0
16,15,0,3,0
19,15,0,1,0
18,15,0,3,0
21,0,142,1,1401
1,0,0,3,0
19,15,0,1,0
19,15,0,1,0
16,0,0,3,0
19,15,0,3,0
19,15,0,2,0
19,15,0,2,0
19,15,0,1,0
16,15,0,1,0
19,15,0,1,0
16,0,84,3,0
19,15,0,1,0
19,15,0,2,0
16,0,0,3,0
18,15,0,1,0
16,0,0,3,0
16,0,0,1,0
18,15,0,3,0
19,15,0,1,0
16,0,0,3,0
16,0,0,2,0
19,15,0,1,0
19,15,0,1,0
21,16,0,1,5200
16,0,0,3,0
19,0,0,1,0
19,15,0,1,0
19,15,0,1,0
18,15,0,3,0
21,16,0,1,2305
16,0,0,3,0
16,0,0,3,0
18,15,0,1,0
22,16,0,2,4901
19,15,0,3,0
19,15,0,1,0
17,0,84,3,0
19,15,0,2,0
16,0,41,3,0
18,15,0,1,0
19,15,0,2,0
18,15,0,1,0
19,15,0,2,0
16,0,0,3,0
19,15,0,3,0
16,14,0,1,0
14,14,0,3,0
16,0,0,3,0
19,15,0,1,0
17,0,84,3,0
16,15,0,1,0
18,15,0,3,0
21,16,0,2,3611
19,15,0,1,0
19,15,0,2,0
16,0,0,3,0
19,15,0,1,0
18,15,0,3,0
18,15,0,3,0
16,0,0,3,0
12,12,0,0,0
19,15,0,3,0
18,15,0,1,0
19,15,0,1,0
19,15,0,1,0
19,0,0,1,0
19,15,0,1,0
19,15,0,1,0
18,15,0,2,0
19,15,0,1,0
21,15,0,2,5506
18,0,0,3,0
19,15,0,2,0
18,15,0,1,0
18,15,0,1,0
19,15,0,1,0
16,14,0,1,0
19,15,0,1,0
16,0,142,1,0
16,0,142,1,0
1,0,0,3,0
17,0,142,1,0
19,15,0,1,0
16,0,0,1,0
19,0,0,3,0
18,0,0,1,0
17,0,0,3,0
16,15,0,2,0
19,15,0,1,0
16,15,0,3,0
21,0,142,1,1401
16,0,0,3,0
16,15,0,1,0
17,0,142,1,0
18,0,0,1,0
16,15,0,3,0
19,15,0,1,0
19,15,0,1,0
19,15,0,3,0
19,15,0,1,0
19,15,0,1,0
19,15,0,2,0
16,15,0,1,0
16,0,0,3,0
18,15,0,3,0
19,15,0,1,0
18,15,0,1,0
16,0,0,3,0
19,15,0,1,0
11,0,0,2,0
18,15,0,1,0
19,15,0,1,0
16,0,0,3,0
19,15,0,1,0
19,15,0,2,0
1,0,222,3,0
19,15,0,1,0
18,15,0,2,0
19,15,0,1,0
16,0,0,2,0
19,15,0,1,0
22,16,0,2,4801
18,15,0,1,0
16,0,0,3,0
19,15,0,1,0
19,15,0,3,0
13,0,0,3,0
16,15,0,1,0
1,0,222,3,0
21,0,142,1,1401
18,15,0,1,0
16,0,0,3,0
18,15,0,1,0
18,15,0,1,0
19,15,0,3,0
20,15,0,2,0
16,0,0,3,0
19,15,0,2,0
18,15,0,1,0
20,15,0,1,0
23,0,356,1,5506
19,15,0,1,0
19,15,0,1,0
19,15,0,3,0
17,0,28,3,0
19,15,0,3,0
17,0,142,1,0
21,16,0,2,3611
11,11,0,3,0
19,15,0,1,0
16,0,0,3,0
18,15,0,3,0
19,0,0,1,0
19,15,0,1,0
1,0,0,3,0
16,15,0,3,0
18,15,0,3,0
19,15,0,1,0
1,0,0,3,0
21,15,0,1,2305
16,15,0,1,0
16,0,0,3,0
20,15,0,1,0
19,15,0,1,0
18,15,0,1,0
13,0,0,3,0
20,0,0,3,0
16,15,0,3,0
19,15,0,1,0
19,15,0,2,0
24,0,387,1,3301
16,0,0,3,0
16,15,0,3,0
18,15,0,3,0
17,0,139,3,0
18,15,0,1,0
19,15,0,1,0
19,15,0,3,0
18,15,0,1,0
18,15,0,2,0
21,15,0,2,5506
1,0,222,3,0
19,15,0,1,0
19,15,0,1,0
16,0,0,3,0
19,15,0,3,0
19,15,0,1,0
16,0,0,3,0
19,15,0,3,0
18,15,0,1,0
16,0,0,3,0
17,0,0,3,0
18,15,0,3,0
19,15,0,1,0
18,15,0,3,0
19,15,0,1,0
19,15,0,3,0
19,15,0,1,0
18,15,0,3,0
20,0,0,3,0
19,15,0,2,0
19,15,0,1,0
19,15,0,1,0
19,15,0,1,0
19,15,0,1,0
13,0,0,3,0
19,15,0,3,0
19,15,0,1,0
16,0,0,3,0
19,15,0,1,0
18,15,0,1,0
19,15,0,1,0
21,16,0,2,5506
19,15,0,1,0
19,15,0,1,0
16,0,214,1,0
16,0,0,3,0
18,15,0,1,0
19,15,0,1,0
19,15,0,1,0
17,0,139,3,0
17,0,0,1,0
16,0,0,1,0
19,15,0,1,0
16,0,0,3,0
18,15,0,1,0
19,0,178,1,0
16,15,0,1,0
19,15,0,3,0
17,0,28,3,0
19,15,0,1,0
1,0,222,3,0
16,0,0,3,0
16,0,0,3,0
16,0,84,3,0
21,15,0,1,5301
18,15,0,2,0
18,15,0,3,0
19,15,0,1,0
16,15,0,2,0
19,15,0,1,0
19,15,0,1,0
18,15,0,2,0
19,15,0,3,0
19,15,0,3,0
11,11,0,0,0
19,15,0,1,0
19,15,0,1,0
16,0,0,3,0
16,0,0,3,0
19,15,0,1,0
16,0,0,3,0
18,15,0,1,0
16,0,0,1,0
1,0,0,3,0
19,15,0,3,0
18,15,0,3,0
16,0,214,1,0
19,15,0,1,0
16,15,0,1,0
18,15,0,1,0
16,15,0,1,0
16,0,0,2,0
16,0,0,3,0
19,15,0,1,0
19,15,0,1,0
16,0,41,3,0
16,0,214,1,0
21,15,0,3,6107
19,0,0,3,0
16,0,0,3,0
16,0,0,3,0
20,15,0,2,0
16,0,84,3,0
9,9,0,0,0
18,15,0,2,0
18,0,0,1,0
21,0,142,1,1401
16,0,0,1,0
18,15,0,1,0
16,0,142,1,0
16,0,0,3,0
16,0,0,3,0
18,15,0,2,0
16,0,0,3,0
19,15,0,2,0
21,0,142,1,1401
16,15,0,3,0
19,15,0,1,0
18,15,0,2,0
19,15,0,1,0
16,0,0,3,0
19,15,0,1,0
16,0,0,1,0
24,0,387,1,3301
16,15,0,3,0
19,15,0,3,0
16,0,41,3,0
1,0,0,3,0
16,0,41,3,0
19,15,0,2,0
19,15,0,3,0
16,0,0,3,0
21,15,0,2,6201
19,0,0,1,0
1,0,0,3,0
1,0,0,3,0
19,15,0,1,0
19,15,0,1,0
19,15,0,1,0
16,0,84,3,0
17,0,139,3,0
17,0,0,3,0
11,0,0,3,0
19,15,0,1,0
16,15,0,1,0
18,15,0,1,0
19,15,0,2,0
22,16,0,1,5299
16,0,0,3,0
19,15,0,3,0
16,15,0,3,0
18,15,0,2,0
18,15,0,1,0
16,0,0,3,0
19,15,0,1,0
16,15,0,1,0
16,0,0,3,0
19,0,178,1,0
19,15,0,3,0
19,15,0,1,0
22,16,0,2,4901
20,15,0,1,0
16,0,0,1,0
21,0,0,3,2400
16,0,0,3,0
19,15,0,2,0
19,15,0,3,0
16,0,84,3,0
16,0,142,1,0
19,15,0,3,0
1,0,0,3,0
20,15,0,1,0
16,0,0,3,0
1,0,0,3,0
16,0,0,3,0
18,15,0,1,0
19,15,0,1,0
18,0,0,1,0
16,0,0,3,0
19,15,0,1,0
19,0,0,1,0
22,16,129,1,5007
19,15,0,3,0
16,0,0,3,0
19,15,0,3,0
19,15,0,1,0
17,0,139,3,0
23,16,0,3,4901
16,15,0,1,0
16,15,0,2,0
19,15,0,1,0
19,0,0,3,0
11,0,0,3,0
19,15,0,1,0
18,0,0,1,0
16,0,0,3,0
16,15,0,1,0
19,0,0,1,0
19,15,0,3,0
18,15,0,1,0
16,15,0,3,0
20,15,0,1,0
21,15,0,2,6201
19,0,0,1,0
18,15,0,1,0
19,15,0,1,0
19,0,0,1,0
23,16,0,3,4901
19,15,0,3,0
18,15,0,1,0
1,0,0,3,0
19,15,0,1,0
16,0,0,3,0
16,15,0,1,0
19,15,0,2,0
19,15,0,1,0
19,15,0,1,0
18,15,0,1,0
19,15,0,1,0
16,0,0,3,0
19,15,0,1,0
16,15,0,3,0
19,15,0,1,0
18,15,0,1,0
19,0,178,1,0
19,15,0,3,0
18,0,0,3,0
16,0,0,3,0
18,15,0,1,0
16,15,0,1,0
19,15,0,3,0
19,15,0,1,0
19,15,0,1,0
16,15,0,1,0
19,15,0,1,0
19,15,0,1,0
18,15,0,1,0
19,15,0,3,0
19,15,0,1,0
19,15,0,1,0
18,15,0,3,0
1,0,0,3,0
19,15,0,1,0
22,16,0,2,4901
19,15,0,2,0
21,0,501,1,5501
21,0,292,1,2314
21,0,408,1,6000
21,0,288,1,2601
3,2,408,0,0
23,0,501,1,5507
22,0,501,1,1901
2,2,501,0,0
0,0,501,0,0
18,0,198,3,0
16,0,198,1,0
21,16,90,1,6006
21,0,501,1,5502
22,0,501,1,5200
7,7,501,0,0
16,0,501,2,0
18,0,152,2,0
16,0,152,3,0
22,16,501,1,3301
22,0,501,1,5501
24,0,501,1,1401
9,9,501,0,0
14,0,1,2,0
16,0,1,3,0
16,0,1,3,0
14,13,1,3,0
0,0,1,0,0
17,0,0,3,0
16,0,5,1,0
16,0,5,3,0
16,0,86,3,0
22,0,501,1,5505
24,0,501,1,5506
3,3,501,0,0
23,0,501,1,5506
23,0,501,1,5301
21,0,501,1,1401
22,0,501,1,5098
3,2,501,0,0
22,0,501,1,5505
19,0,501,1,0
0,0,501,0,0
23,0,501,1,6206
23,0,501,1,3301
21,16,82,1,6206
22,0,501,1,6201
23,0,501,1,5403
22,0,501,1,5506
16,0,90,3,0
21,0,386,1,5402
21,16,299,1,5301
23,0,501,1,4801
19,0,501,2,0
3,0,501,1,0
24,0,501,1,5200
24,16,501,2,6006
24,0,501,1,5504
21,0,501,1,6207
22,0,501,1,5200
22,0,501,1,3600
22,0,501,1,6107
18,0,337,1,0
19,0,337,3,0
21,0,501,1,5504
18,0,97,3,0
21,16,0,2,5506
21,16,0,2,5506
17,0,394,1,0
18,0,1,2,0
14,13,1,3,0
6,5,1,0,0
1,0,1,0,0
0,0,1,0,0
22,0,501,1,5506
22,0,501,1,2406
16,0,131,3,0
12,0,131,2,0
16,0,131,1,0
21,0,501,1,5301
19,0,501,1,0
19,0,123,3,0
19,0,353,1,0
22,0,501,1,2408
22,0,501,1,2408
14,14,501,3,0
11,11,501,0,0
21,0,209,3,2602
18,0,209,1,0
16,0,209,2,0
5,4,209,0,0
22,0,193,1,6203
19,0,193,1,0
3,3,193,0,0
0,0,193,0,0
22,0,501,1,5501
23,0,501,1,4801
23,0,309,3,2406
19,0,309,3,0
21,0,269,1,1902
21,0,72,1,1901
22,0,501,1,3700
22,0,501,1,5501
22,0,501,1,2417
0,0,501,0,0
23,0,501,1,1501
24,0,501,1,5506
21,0,501,1,5506
21,0,0,1,6004
16,0,50,1,0
21,16,501,1,2405
21,0,501,1,6206
22,0,501,3,5007
16,0,18,3,0
21,0,501,2,5507
19,0,501,1,0
16,0,109,3,0
21,0,501,1,5501
22,0,501,1,2410
0,0,501,0,0
24,0,501,1,5004
22,0,501,1,6201
21,0,501,1,2408
22,0,501,1,1902
20,0,501,2,0
22,0,327,1,4801
15,0,0,3,0
16,0,501,1,0
15,0,0,3,0
21,0,501,1,5098
15,0,501,2,0
5,5,501,0,0
22,0,501,1,5506
21,0,501,1,6402
21,0,293,3,6203
22,0,284,1,5501
21,0,284,1,2408
2,1,284,0,0
0,0,284,0,0
21,0,501,1,5506
21,0,501,1,6402
21,0,501,1,5200
5,4,501,0,0
2,2,501,0,0
1,0,501,0,0
21,0,501,3,2307
16,0,501,3,0
16,0,501,1,0
5,4,501,0,0
2,1,501,0,0
19,0,0,2,0
6,5,0,0,0
16,0,0,3,0
12,0,335,1,0
11,10,335,0,0
9,8,335,0,0
17,0,335,1,0
21,0,501,3,5506
22,0,501,1,5200
21,0,501,1,4101
23,0,501,1,5502
23,0,501,1,2603
21,0,501,1,5501
22,0,472,1,2304
21,0,501,1,6402
21,0,501,1,1902
1,0,501,1,0
1,0,501,1,0
2,2,501,0,0
0,0,501,0,0
24,0,501,1,4002
13,0,187,2,0
21,0,501,1,5301
23,0,501,1,3202
19,0,37,3,0
14,14,37,3,0
12,12,37,3,0
22,0,451,1,1901
22,0,501,1,2400
22,0,501,1,6107
22,0,501,1,5501
22,16,501,2,5501
16,0,227,3,0
16,0,227,3,0
22,0,200,1,5506
21,0,501,1,6110
21,0,407,1,5506
24,0,501,1,1501
21,0,318,1,1901
22,0,489,1,5404
23,16,157,1,5200
23,0,501,1,5003
21,0,501,1,6107
22,0,501,1,1901
22,0,501,2,5507
14,0,0,3,0
23,0,501,1,6203
23,0,501,1,3301
24,0,248,3,5506
23,0,263,1,5506
21,0,427,1,2304
15,0,427,2,0
24,0,501,1,2406
23,0,501,3,3600
11,11,501,0,0
21,0,501,1,6207
21,0,501,1,3301
22,0,501,1,2307
10,0,115,3,0
22,0,501,1,2102
22,0,501,2,5200
0,0,501,0,0
23,0,501,1,3401
23,0,501,1,5003
22,0,501,1,6110
16,0,190,1,0
0,0,190,0,0
20,0,501,1,0
22,0,495,3,5507
18,0,249,1,0
16,0,363,1,0
16,0,249,2,0
20,0,249,3,0
21,0,501,1,5505
21,0,501,1,5506
21,0,501,1,6203
16,0,501,3,0
21,16,501,1,6100
21,16,501,1,5301
12,0,76,3,0
16,15,147,1,0
22,0,303,1,5402
19,0,266,1,0
19,0,266,2,0
21,0,501,3,6402
21,0,501,3,1902
19,15,501,1,0
15,0,49,1,0
24,0,501,1,3600
21,0,501,1,2416
4,3,501,0,0
3,2,501,0,0
23,0,501,1,3301
23,0,501,1,5506
22,0,501,1,2414
22,0,501,1,1902
21,0,501,1,5200
24,0,288,1,2901
16,0,374,1,0
23,0,501,1,3401
22,0,501,1,6203
14,13,501,3,0
9,9,501,0,0
7,7,501,0,0
21,0,501,1,5501
23,0,501,1,1902
10,10,501,0,0
23,0,501,2,5506
22,0,501,3,6402
21,0,501,1,1401
16,0,36,3,0
22,0,501,1,5501
22,0,443,1,2603
24,0,501,1,3700
22,0,501,1,4001
21,16,368,1,5506
21,16,110,1,2603
21,0,331,1,3700
21,0,501,1,5007
16,0,64,3,0
24,0,501,1,5000
22,0,501,1,5402
21,0,501,1,6001
21,0,501,1,2400
21,0,501,3,5200
22,0,501,1,5200
23,0,501,1,5402
17,0,501,1,0
19,0,501,1,0
16,0,501,3,0
23,0,501,1,5506
10,10,501,0,0
23,0,501,1,5506
23,0,501,1,5506
5,5,501,0,0
5,5,501,0,0
21,0,279,1,5200
21,0,243,2,6211
22,16,501,1,5506
22,0,501,1,6201
4,3,501,0,0
21,0,3,1,6201
21,0,501,1,3301
2,1,501,0,0
23,0,501,1,4801
20,0,353,1,0
21,0,440,1,3302
16,0,440,1,0
0,0,440,0,0
0,0,440,0,0
22,0,443,1,5200
21,16,501,1,5504
22,0,501,1,5504
0,0,501,0,0
0,0,501,0,0
24,0,501,3,2602
19,0,116,2,0
24,0,501,1,5501
21,16,501,1,1901
21,0,371,1,1903
22,0,371,1,4001
19,15,166,1,0
14,14,166,1,0
11,11,166,0,0
10,10,166,0,0
8,8,166,0,0
16,0,166,3,0
21,0,501,1,1401
23,0,501,1,5506
16,0,501,3,0
23,0,314,1,5404
16,0,0,3,0
24,0,501,1,5000
22,0,290,3,2304
22,0,501,3,2300
19,0,501,1,0
17,0,501,1,0
20,0,501,1,0
23,0,501,1,5506
21,0,501,2,5506
13,13,501,3,0
12,11,501,0,0
19,0,134,3,0
22,0,501,1,4001
21,0,501,1,6103
21,0,501,1,5200
17,0,0,2,0
16,0,170,1,0
12,12,0,0,0
22,0,501,1,5507
22,0,501,1,5507
21,0,501,3,3301
21,0,501,1,6203
21,0,501,1,6402
20,0,334,3,0
21,0,328,1,5301
16,0,0,3,0
10,10,0,0,0
10,10,0,0,0
5,5,0,0,0
21,0,501,1,5506
21,0,501,1,5506
21,0,501,1,6001
7,7,501,0,0
5,5,501,0,0
16,0,292,3,0
22,0,501,1,1901
22,0,501,1,6203
20,0,501,3,0
22,0,501,3,3301
16,0,228,3,0
19,0,228,2,0
18,0,74,2,0
22,16,501,1,4001
21,0,501,1,5506
21,0,436,1,5200
21,16,501,1,5501
21,0,289,1,3601
21,0,289,1,5301
3,3,289,0,0
2,1,289,0,0
21,16,501,1,5200
21,0,501,1,6402
23,0,501,1,5507
21,0,501,1,2408
22,0,501,3,6109
11,10,501,0,0
11,10,501,0,0
9,8,501,0,0
24,0,501,1,3700
1,0,218,1,0
23,0,501,2,5501
22,0,251,1,6002
21,0,501,1,6203
22,0,501,1,6100
21,0,501,1,5402
22,0,501,1,5505
23,0,501,1,3700
22,0,501,1,3609
1,1,501,0,0
22,0,501,1,1501
16,0,501,1,0
0,0,501,0,0
21,16,110,1,2100
16,0,110,1,0
11,10,110,0,0
7,6,110,0,0
21,0,501,1,1901
21,0,501,1,6005
0,0,501,0,0
21,0,501,1,1902
21,0,501,1,2105
24,0,501,1,5402
19,0,30,2,0
19,0,21,2,0
16,0,133,1,0
16,0,0,2,0
22,0,501,1,5502
23,0,501,1,3600
0,0,501,0,0
10,0,0,3,0
21,0,501,1,5503
21,0,501,1,5506
19,0,136,1,0
22,0,501,1,1901
16,0,97,1,0
4,4,97,0,0
2,1,97,0,0
2,1,97,0,0
0,0,97,0,0
1,0,79,1,0
13,0,79,0,0
9,0,79,0,0
7,0,79,0,0
16,0,460,3,0
21,0,431,1,1903
22,0,321,1,5504
21,0,501,1,2105
22,0,501,1,5503
23,0,501,1,5102
1,1,501,0,0
24,0,501,1,3700
22,0,501,3,3700
22,0,501,1,1501
23,0,501,1,5506
0,0,501,0,0
21,0,501,1,5506
22,0,501,1,6201
24,0,501,1,2603
21,0,93,1,5505
21,0,430,1,6200
16,0,175,3,0
16,0,175,3,0
16,0,175,2,0
16,0,175,1,0
16,0,175,3,0
20,0,495,3,0
19,0,495,1,0
21,0,501,1,1902
16,0,501,3,0
22,0,501,2,2408
21,0,501,2,2408
20,15,69,1,0
16,0,350,3,0
21,0,350,1,2407
16,0,350,2,0
23,0,57,1,5506
22,0,501,1,2400
23,0,501,1,3202
9,0,501,0,0
7,6,501,0,0
5,4,501,0,0
21,0,501,1,1902
22,0,501,1,3700
22,0,501,1,6200
22,0,128,1,6203
21,0,501,1,2414
21,0,501,1,6107
22,16,501,1,5200
21,0,71,3,2304
22,0,409,3,4801
21,0,501,1,6200
23,0,501,1,3401
23,0,501,1,6200
23,0,501,1,1501
21,0,501,1,6001
1,2,501,0,0
22,0,501,1,5506
19,0,501,1,0
21,0,501,1,5200
22,0,501,1,5505
21,0,501,1,4801
3,3,501,0,0
1,1,501,0,0
19,0,501,2,0
23,0,501,2,6200
21,16,501,1,3600
21,0,501,1,6200
22,0,501,1,3700
16,0,232,1,0
22,0,501,1,2601
10,10,501,0,0
8,8,501,0,0
21,0,501,1,6203
13,0,501,3,0
19,0,501,3,0
19,0,501,2,0
15,0,501,3,0
21,0,494,1,6203
12,11,494,0,0
22,0,501,1,5200
19,0,257,1,0
16,0,325,1,0
19,0,325,1,0
16,0,325,3,0
16,0,325,1,0
16,0,228,3,0
16,0,501,3,0
22,0,466,1,6200
21,0,473,3,6205
21,0,473,1,6207
19,0,190,3,0
22,0,501,1,2409
21,0,501,1,1401
7,7,501,0,0
5,5,501,0,0
3,3,501,0,0
16,0,26,1,0
24,0,501,1,5506
24,0,501,1,3202
1,1,501,0,0
1,1,501,0,0
23,0,501,1,3603
21,0,501,1,5501
22,0,501,3,2603
24,0,439,3,4901
16,0,439,3,0
16,0,439,1,0
16,0,501,1,0
23,0,501,1,5402
22,0,501,1,3700
7,7,501,0,0
22,0,501,1,5200
21,0,501,1,6203
22,0,397,1,5506
21,16,449,1,1901
18,0,441,3,0
19,15,260,1,0
14,0,260,1,0
22,0,501,1,3301
21,0,401,1,5506
22,0,146,1,6200
23,0,148,1,5200
23,0,148,2,5506
22,0,501,1,6002
18,0,501,1,0
24,0,501,1,3600
21,0,501,1,6200
2,2,501,0,0
2,1,501,0,0
22,0,501,1,6110
8,7,501,0,0
6,5,501,0,0
21,0,0,3,5003
21,0,501,1,2105
23,0,436,1,2601
17,0,65,3,0
1,0,65,2,0
19,0,209,1,0
16,0,209,1,0
3,3,209,0,0
5,0,209,3,0
21,0,501,3,1902
23,0,501,2,4801
21,0,199,1,1902
21,0,237,1,5501
19,15,237,1,0
16,0,421,1,0
1,0,366,3,0
16,0,366,2,0
22,0,501,1,2100
23,0,501,1,1401
22,0,501,1,2300
24,0,501,1,6203
22,0,465,1,5200
21,0,374,1,5200
16,0,374,1,0
13,0,374,0,0
7,0,374,0,0
21,0,501,1,5506
21,0,501,1,1401
0,0,501,0,0
22,0,501,1,6207
23,0,501,1,5505
23,0,501,1,3301
23,0,501,1,3301
21,0,501,1,3608
20,0,458,1,0
19,0,458,2,0
21,0,109,1,5505
24,16,0,3,3600
23,0,0,3,6201
24,0,501,1,4801
22,0,501,1,3401
21,0,501,1,6402
22,0,501,1,2602
1,0,501,0,0
21,0,501,1,6201
11,11,501,0,0
23,0,501,1,5004
22,0,501,1,1302
23,0,501,1,5200
23,0,501,1,6402
0,0,501,0,0
16,0,160,1,0
21,0,501,1,6203
22,0,385,1,5507
22,0,501,1,1401
21,0,501,1,6006
20,0,501,1,0
22,0,501,1,3301
14,13,501,3,0
22,0,501,1,3700
16,0,221,1,0
19,0,501,1,0
22,0,501,1,5501
20,0,501,2,0
22,0,501,1,5404
21,0,501,3,6203
11,10,501,0,0
6,6,501,0,0
21,0,414,2,4901
22,0,414,1,6000
2,2,414,0,0
2,1,414,0,0
0,0,414,0,0
21,0,501,1,3402
21,0,501,3,2300
20,0,501,1,0
21,0,501,1,3601
23,0,501,1,6402
24,0,501,3,2408
21,0,29,1,3401
23,0,501,1,6102
23,0,501,1,1103
21,15,36,1,6006
21,15,5,1,5200
16,0,382,1,0
16,0,382,1,0
16,0,382,2,0
4,4,382,0,0
21,16,0,2,5506
21,0,456,1,2601
22,0,501,1,2414
23,0,501,1,2405
9,9,501,0,0
22,0,501,1,3601
22,0,501,1,2100
7,7,501,0,0
5,5,501,0,0
3,3,501,0,0
20,0,501,1,0
16,0,501,3,0
22,0,501,1,5502
21,0,501,1,1903
19,0,0,3,0
18,14,0,3,0
0,0,0,0,0
22,0,390,1,6207
22,0,501,1,5506
22,0,501,1,5402
23,0,501,1,3600
19,0,23,3,0
22,0,501,1,6402
22,0,22,2,1901
24,0,135,2,6002
22,0,501,1,5506
21,0,501,1,6402
3,3,501,0,0
1,1,501,0,0
16,0,96,3,0
16,0,501,1,0
21,0,501,1,2100
17,0,232,3,0
17,0,232,2,0
14,0,232,2,0
17,0,232,1,0
18,0,232,1,0
19,15,232,3,0
0,0,232,0,0
24,0,501,1,2602
19,0,36,1,0
23,0,501,1,2414
21,0,501,1,5506
22,0,501,1,3700
2,0,69,1,0
16,0,69,1,0
11,0,69,0,0
6,0,69,0,0
22,0,501,1,5200
21,0,501,3,3401
22,0,501,2,6402
22,0,501,2,2314
16,0,501,2,0
24,0,185,1,6203
16,0,398,1,0
24,16,501,1,5506
22,0,501,3,2304
16,0,501,1,0
24,0,501,1,2601
24,0,501,1,3600
13,13,501,1,0
21,0,501,3,3600
21,0,501,1,3600
21,0,501,1,1902
21,0,501,1,2105
21,0,501,1,1904
21,0,317,3,6201
21,0,501,1,6002
22,0,501,1,1501
22,0,501,1,3606
22,0,501,3,3301
22,0,501,3,3700
22,0,501,1,3401
19,0,67,3,0
14,0,15,3,0
22,0,501,1,5501
21,0,501,1,6107
4,4,501,0,0
4,4,501,0,0
12,0,6,3,0
22,0,358,1,6200
21,0,501,1,1501
21,15,68,1,6110
21,0,378,1,5505
19,0,501,1,0
19,15,86,1,0
16,15,9,1,0
21,15,501,1,5501
23,0,501,1,3606
21,0,501,3,3301
22,0,501,2,5098
22,0,501,1,5501
22,0,501,1,6402
5,5,501,0,0
1,1,501,0,0
23,0,501,1,6200
1,0,501,3,0
12,12,501,0,0
10,9,501,0,0
19,0,331,1,0
21,0,501,1,5505
22,0,501,1,6200
0,0,501,0,0
0,0,501,0,0
23,0,501,1,3600
21,0,86,1,5200
17,0,64,1,0
21,0,501,1,5506
22,0,501,2,3501
21,0,501,1,5301
22,0,501,1,2412
24,0,501,1,2414
0,0,501,0,0
22,0,501,1,2602
24,0,501,3,5098
16,0,501,3,0
16,0,501,1,0
21,0,501,1,6203
21,0,501,1,2408
23,0,501,1,5506
21,0,252,2,5506
23,0,501,1,5506
23,0,501,1,3301
21,0,77,1,5601
21,0,428,1,5507
21,0,457,1,3202
16,0,327,1,0
20,0,298,1,0
16,0,501,3,0
19,0,501,3,0
21,0,501,1,5200
21,0,501,1,6203
22,0,501,1,3600
22,0,194,3,3301
23,0,501,1,5507
19,0,182,1,0
12,11,182,0,0
7,6,182,0,0
22,0,501,3,5506
23,0,501,3,6402
22,0,501,3,5506
22,0,501,3,6402
23,0,501,1,5506
23,0,501,3,5507
10,9,501,0,0
22,0,501,1,5506
23,0,501,1,4801
21,16,501,1,1904
14,0,223,3,0
14,0,330,1,0
17,0,330,1,0
23,0,501,1,6002
16,0,344,1,0
1,2,344,0,0
22,0,501,1,5200
21,0,305,1,2102
21,0,108,1,1401
21,0,288,1,6005
