ID,SCHL,SCHG,POVPIP,WKL,FOD1P
27069,16,15,0,1,0
27070,19,15,0,1,0
27071,18,15,0,1,0
27072,16,15,0,1,0
27073,1,0,87,3,0
27074,16,15,0,1,0
27075,16,0,0,3,0
27076,16,0,0,3,0
27077,14,14,67,1,0
27078,19,15,0,1,0
27079,18,15,0,1,0
27080,16,0,0,3,0
27081,19,15,0,1,0
27082,11,11,0,0,0
27083,19,15,0,3,0
27084,16,0,0,3,0
27085,16,15,0,1,0
27086,16,0,0,1,0
27087,21,15,0,1,1301
27088,11,0,293,1,0
27089,16,0,224,1,0
27090,16,0,69,3,0
27091,19,15,0,3,0
27092,19,15,0,1,0
27093,16,0,0,3,0
27094,16,0,0,3,0
27095,11,11,0,0,0
27096,14,0,0,3,0
27097,14,14,0,1,0
27098,19,15,0,1,0
27099,16,15,0,1,0
27100,16,15,0,1,0
27101,23,0,201,1,5404
27102,18,0,106,3,0
27103,11,11,0,0,0
27104,11,0,0,1,0
27105,19,15,0,2,0
27106,19,15,0,1,0
27107,12,0,71,3,0
27108,19,15,0,1,0
27109,16,0,73,3,0
27110,12,12,0,1,0
27111,19,15,0,1,0
27112,19,15,0,1,0
27113,16,0,97,3,0
27114,16,0,0,3,0
27115,19,15,0,1,0
27116,16,15,0,1,0
27117,21,0,0,2,5901
27118,19,0,0,3,0
27119,18,15,0,1,0
27120,10,0,67,3,0
27121,22,0,501,1,3600
27122,19,15,0,1,0
27123,14,14,0,1,0
27124,11,11,0,0,0
27125,19,15,0,1,0
27126,0,0,0,0,0
27127,16,15,0,1,0
27128,16,0,0,3,0
27129,17,0,57,2,0
27130,13,13,0,3,0
27131,19,15,0,1,0
27132,17,0,69,2,0
27133,15,0,165,1,0
27134,19,15,0,1,0
27135,18,15,0,1,0
27136,19,15,0,1,0
27137,18,15,0,1,0
27138,16,0,4,3,0
27139,19,15,0,1,0
27140,14,0,0,3,0
27141,19,15,0,1,0
27142,16,0,0,3,0
27143,16,0,0,3,0
27144,19,0,0,3,0
27145,1,0,0,2,0
27146,19,0,115,3,0
27147,17,0,0,3,0
27148,7,7,0,0,0
27149,17,0,96,2,0
27150,16,0,0,3,0
27151,18,15,0,1,0
27152,18,0,106,3,0
27153,16,0,73,3,0
27154,18,15,0,1,0
27155,13,0,163,3,0
27156,16,0,4,3,0
27157,16,0,0,2,0
27158,12,0,134,1,0
27159,19,15,0,1,0
27160,11,11,0,0,0
27161,16,0,0,3,0
27162,21,15,0,1,1301
27163,18,15,0,1,0
27164,19,15,0,1,0
27165,12,12,0,1,0
27166,19,15,0,1,0
27167,16,0,69,3,0
27168,19,0,486,1,0
27169,19,15,0,1,0
27170,13,0,0,3,0
27171,19,15,0,1,0
27172,22,0,0,3,2300
27173,22,0,51,3,5507
27174,16,0,109,3,0
27175,19,15,0,1,0
27176,19,15,0,1,0
27177,18,15,0,3,0
27178,20,0,0,3,0
27179,5,5,0,0,0
27180,10,0,0,3,0
27181,17,0,0,3,0
27182,21,0,0,3,6107
27183,18,15,0,1,0
27184,19,15,0,1,0
27185,16,0,0,3,0
27186,16,15,0,1,0
27187,19,15,0,1,0
27188,18,0,448,1,0
27189,19,0,0,3,0
27190,19,15,0,3,0
27191,21,0,0,2,5901
27192,19,15,0,1,0
27193,11,0,293,1,0
27194,16,15,0,3,0
27195,19,15,0,1,0
27196,19,15,0,1,0
27197,16,0,0,3,0
27198,16,0,4,3,0
27199,16,0,0,3,0
27200,19,15,0,1,0
27201,17,0,0,3,0
27202,19,15,0,2,0
27203,19,15,0,1,0
27204,14,0,0,3,0
27205,16,0,115,3,0
27206,19,15,0,1,0
27207,19,15,0,1,0
27208,17,0,0,2,0
27209,12,0,71,3,0
27210,19,0,0,1,0
27211,18,0,0,1,0
27212,11,0,73,3,0
27213,19,15,0,2,0
27214,16,0,0,3,0
27215,16,0,0,3,0
27216,18,15,0,1,0
27217,16,0,0,3,0
27218,19,15,0,1,0
27219,16,0,0,3,0
27220,17,0,0,2,0
27221,19,15,0,1,0
27222,22,0,0,3,3501
27223,19,15,0,1,0
27224,20,0,0,3,0
27225,16,0,0,3,0
27226,19,15,0,1,0
27227,16,0,4,3,0
27228,16,0,0,3,0
27229,1,0,0,3,0
27230,16,0,0,3,0
27231,19,15,0,1,0
27232,16,0,0,2,0
27233,19,15,0,1,0
27234,19,15,0,1,0
27235,17,0,0,1,0
27236,16,0,0,3,0
27237,16,0,69,3,0
27238,16,0,0,3,0
27239,19,0,0,3,0
27240,19,15,0,1,0
27241,16,15,0,1,0
27242,17,0,96,2,0
27243,17,0,0,3,0
27244,18,15,0,1,0
27245,21,0,0,3,6107
27246,16,0,0,1,0
27247,16,15,0,3,0
27248,19,15,0,1,0
27249,19,0,486,1,0
27250,16,0,110,1,0
27251,18,15,0,1,0
27252,16,0,0,3,0
27253,18,15,0,1,0
27254,16,0,0,3,0
27255,17,0,0,2,0
27256,18,0,0,3,0
27257,18,15,0,1,0
27258,16,15,0,3,0
27259,17,0,0,3,0
27260,12,0,71,3,0
27261,14,14,0,1,0
27262,16,0,109,3,0
27263,16,0,0,3,0
27264,16,0,0,3,0
27265,1,0,87,3,0
27266,19,15,0,1,0
27267,10,10,0,0,0
27268,19,15,0,1,0
27269,19,0,0,3,0
27270,19,15,0,1,0
27271,2,2,0,0,0
27272,16,0,0,1,0
27273,16,0,0,3,0
27274,17,0,96,2,0
27275,11,11,0,0,0
27276,19,15,0,3,0
27277,22,0,0,3,3501
27278,19,15,0,2,0
27279,22,0,240,3,4801
27280,14,14,0,1,0
27281,19,15,0,1,0
27282,16,0,0,3,0
27283,18,15,0,2,0
27284,16,15,0,1,0
27285,19,15,0,1,0
27286,1,0,87,3,0
27287,16,0,0,3,0
27288,18,15,0,1,0
27289,18,0,106,3,0
27290,16,0,0,3,0
27291,22,0,0,3,3501
27292,19,15,0,1,0
27293,19,15,0,1,0
27294,12,0,71,3,0
27295,13,0,0,2,0
27296,17,0,0,3,0
27297,19,15,0,3,0
27298,22,0,501,1,6109
27299,19,15,0,3,0
27300,11,11,0,0,0
27301,19,15,0,1,0
27302,19,15,0,3,0
27303,19,0,97,3,0
27304,16,0,224,1,0
27305,19,15,0,1,0
27306,16,15,0,1,0
27307,19,15,0,1,0
27308,19,0,0,2,0
27309,16,0,69,3,0
27310,18,15,0,3,0
27311,18,15,0,1,0
27312,16,0,0,3,0
27313,19,15,0,1,0
27314,16,0,0,1,0
27315,19,15,0,3,0
27316,19,15,0,2,0
27317,19,0,486,1,0
27318,19,0,0,3,0
27319,16,0,0,3,0
27320,19,15,0,1,0
27321,18,15,0,1,0
27322,19,0,0,3,0
27323,19,0,0,3,0
27324,19,15,0,2,0
27325,19,15,0,1,0
27326,16,15,0,1,0
27327,16,15,0,1,0
27328,19,0,0,3,0
27329,16,15,0,1,0
27330,17,0,0,2,0
27331,17,0,0,2,0
27332,16,15,0,1,0
27333,16,0,0,2,0
27334,20,0,0,3,0
27335,19,0,0,3,0
27336,16,15,0,3,0
27337,19,15,0,1,0
27338,11,11,0,0,0
27339,18,15,0,1,0
27340,16,0,0,3,0
27341,19,15,0,1,0
27342,16,15,0,1,0
27343,18,15,0,1,0
27344,16,15,0,1,0
27345,17,0,96,2,0
27346,16,15,0,1,0
27347,11,11,0,0,0
27348,19,15,0,2,0
27349,13,0,0,2,0
27350,17,0,0,3,0
27351,19,15,0,1,0
27352,16,0,4,3,0
27353,12,0,0,1,0
27354,11,11,0,0,0
27355,19,15,0,2,0
27356,19,15,0,3,0
27357,15,0,134,1,0
27358,19,15,0,1,0
27359,19,15,0,1,0
27360,19,15,0,1,0
27361,18,15,0,3,0
27362,19,0,0,3,0
27363,18,15,0,3,0
27364,17,0,293,1,0
27365,17,0,57,2,0
27366,18,15,0,1,0
27367,16,15,0,1,0
27368,14,0,12,1,0
27369,20,15,0,1,0
27370,19,15,0,1,0
27371,19,15,0,2,0
27372,22,0,0,3,2300
27373,16,0,0,3,0
27374,12,12,0,1,0
27375,18,15,0,3,0
27376,21,0,0,3,6107
27377,14,0,0,3,0
27378,16,0,0,3,0
27379,16,15,0,1,0
27380,19,0,0,3,0
27381,19,15,0,1,0
27382,1,0,0,3,0
27383,16,0,0,2,0
27384,16,0,69,3,0
27385,16,15,0,2,0
27386,11,0,0,3,0
27387,22,0,0,3,5501
27388,16,0,0,3,0
27389,16,0,0,3,0
27390,16,0,0,2,0
27391,22,0,0,3,2300
27392,19,15,0,1,0
27393,16,15,0,1,0
27394,18,15,0,1,0
27395,19,15,0,1,0
27396,19,15,0,1,0
27397,17,0,224,1,0
27398,16,0,0,3,0
27399,17,0,73,3,0
27400,18,15,0,1,0
27401,16,0,0,3,0
27402,16,0,0,2,0
27403,19,15,0,2,0
27404,17,0,0,2,0
27405,19,15,0,1,0
27406,19,15,0,1,0
27407,19,15,0,1,0
27408,16,15,0,2,0
27409,19,15,0,1,0
27410,19,15,0,2,0
27411,19,15,0,1,0
27412,16,0,0,3,0
27413,17,15,0,1,0
27414,19,15,0,1,0
27415,16,0,0,3,0
27416,16,0,0,3,0
27417,19,15,0,1,0
27418,16,0,224,1,0
27419,16,0,0,3,0
27420,16,0,115,3,0
27421,16,15,0,1,0
27422,16,0,0,3,0
27423,22,0,0,3,2300
27424,19,15,0,3,0
27425,16,0,110,1,0
27426,19,15,0,2,0
27427,11,11,0,0,0
27428,16,15,0,1,0
27429,16,0,0,3,0
27430,16,0,0,3,0
27431,21,0,0,3,6107
27432,16,15,0,1,0
27433,16,0,69,3,0
27434,19,15,0,2,0
27435,16,0,0,3,0
27436,16,0,0,3,0
27437,16,15,0,3,0
27438,16,0,0,3,0
27439,24,0,170,1,4901
27440,16,0,0,3,0
27441,17,14,0,2,0
27442,12,12,0,1,0
27443,18,15,0,1,0
27444,19,15,0,2,0
27445,19,15,0,1,0
27446,19,15,0,1,0
27447,19,15,0,1,0
27448,19,15,0,1,0
27449,16,0,96,2,0
27450,19,15,0,1,0
27451,17,0,0,3,0
27452,16,15,0,2,0
27453,16,15,0,2,0
27454,16,15,0,1,0
27455,17,0,0,3,0
27456,18,15,0,1,0
27457,19,15,0,1,0
27458,11,11,0,0,0
27459,16,15,47,1,0
27460,19,15,0,2,0
27461,16,0,0,3,0
27462,11,11,0,0,0
27463,19,15,0,1,0
27464,17,0,75,3,0
27465,16,15,0,1,0
27466,19,15,0,1,0
27467,16,0,0,3,0
27468,21,0,501,1,4801
27469,16,0,0,3,0
27470,16,0,0,3,0
27471,1,0,0,3,0
27472,9,0,134,1,0
27473,19,0,69,3,0
27474,19,15,0,1,0
27475,22,0,0,3,5501
27476,11,11,0,0,0
27477,18,0,106,3,0
27478,13,13,0,1,0
27479,16,15,0,1,0
27480,16,0,0,3,0
27481,11,11,0,0,0
27482,19,15,0,1,0
27483,17,0,0,2,0
27484,17,0,0,1,0
27485,19,15,0,1,0
27486,19,15,0,1,0
27487,11,11,0,0,0
27488,9,0,134,1,0
27489,19,15,0,1,0
27490,16,0,0,3,0
27491,16,15,0,1,0
27492,10,0,67,3,0
27493,11,11,0,0,0
27494,21,0,0,3,6107
27495,11,11,0,0,0
27496,16,15,0,1,0
27497,16,0,0,3,0
27498,16,0,69,3,0
27499,16,0,0,3,0
27500,16,0,69,3,0
27501,16,0,0,3,0
27502,1,0,240,1,0
27503,16,15,0,1,0
27504,14,0,0,3,0
27505,19,15,0,1,0
27506,16,15,0,1,0
27507,16,0,0,2,0
27508,1,0,87,3,0
27509,19,15,0,3,0
27510,1,0,0,2,0
27511,17,0,0,3,0
27512,19,15,0,3,0
27513,11,11,0,0,0
27514,16,15,0,1,0
27515,1,0,0,3,0
27516,18,0,71,3,0
27517,16,0,0,3,0
27518,17,0,0,1,0
27519,19,15,0,1,0
27520,17,0,96,2,0
27521,9,0,0,3,0
27522,22,0,17,3,4901
27523,16,0,0,1,0
27524,1,0,0,3,0
27525,16,15,0,1,0
27526,19,15,0,1,0
27527,18,0,25,1,0
27528,17,0,0,3,0
27529,19,15,0,1,0
27530,16,0,0,3,0
27531,1,0,0,3,0
27532,18,15,0,1,0
27533,16,15,0,1,0
27534,16,0,0,3,0
27535,18,0,106,3,0
27536,16,0,109,3,0
27537,19,15,0,1,0
27538,18,15,0,1,0
27539,12,0,0,3,0
27540,16,0,106,3,0
27541,19,15,0,1,0
27542,16,0,0,3,0
27543,17,0,0,3,0
27544,16,15,0,1,0
27545,16,0,0,3,0
27546,16,0,0,3,0
27547,17,0,0,3,0
27548,11,11,0,0,0
27549,16,15,0,1,0
27550,19,0,0,3,0
27551,22,0,340,1,6402
27552,19,15,0,1,0
27553,20,0,486,1,0
27554,17,0,0,3,0
27555,17,0,0,3,0
27556,19,15,0,1,0
27557,19,15,0,1,0
27558,16,0,0,3,0
27559,16,15,0,1,0
27560,11,11,0,0,0
27561,16,0,0,3,0
27562,17,0,0,3,0
27563,17,0,0,3,0
27564,16,15,0,1,0
27565,16,0,0,3,0
27566,19,15,0,1,0
27567,16,0,0,3,0
27568,16,0,4,3,0
27569,19,15,0,1,0
27570,16,15,0,1,0
27571,17,0,0,2,0
27572,16,15,0,1,0
27573,16,15,0,1,0
27574,19,15,0,3,0
27575,16,0,0,1,0
27576,16,0,0,3,0
27577,19,15,0,1,0
27578,16,15,0,1,0
27579,19,0,0,3,0
27580,19,15,0,1,0
27581,22,0,166,1,4901
27582,19,15,0,1,0
27583,19,15,0,2,0
27584,19,0,0,3,0
27585,19,15,0,1,0
27586,16,0,69,3,0
27587,1,0,0,3,0
27588,18,15,0,1,0
27589,19,0,0,3,0
27590,11,0,293,1,0
27591,19,15,0,1,0
27592,11,11,0,0,0
27593,19,15,0,1,0
27594,19,15,0,2,0
27595,16,0,0,2,0
27596,12,0,0,1,0
27597,16,15,0,1,0
27598,16,0,0,3,0
27599,19,15,0,1,0
27600,16,0,0,3,0
27601,19,15,0,1,0
27602,19,15,0,2,0
27603,19,0,0,3,0
27604,16,0,254,1,0
27605,13,0,0,2,0
27606,16,0,0,3,0
27607,17,0,0,2,0
27608,11,11,0,0,0
27609,16,0,0,3,0
27610,16,0,110,1,0
27611,18,0,0,2,0
27612,16,15,0,3,0
27613,19,15,0,1,0
27614,19,0,163,3,0
27615,16,0,4,3,0
27616,17,0,0,2,0
27617,16,0,0,3,0
27618,19,15,0,1,0
27619,1,0,0,3,0
27620,12,0,71,3,0
27621,19,15,0,1,0
27622,22,0,0,3,3501
27623,16,15,0,1,0
27624,16,0,0,3,0
27625,16,0,0,2,0
27626,21,0,77,3,6203
27627,21,0,0,3,6107
27628,16,0,0,3,0
27629,19,15,0,1,0
27630,16,15,0,1,0
27631,17,0,57,2,0
27632,16,0,0,3,0
27633,19,15,0,1,0
27634,11,11,0,0,0
27635,19,0,486,1,0
27636,16,15,0,3,0
27637,18,15,0,2,0
27638,20,0,486,1,0
27639,17,0,0,3,0
27640,17,0,0,2,0
27641,16,0,0,2,0
27642,16,0,69,3,0
27643,12,13,0,1,0
27644,16,15,0,3,0
27645,16,0,109,3,0
27646,11,0,0,3,0
27647,19,15,0,1,0
27648,18,15,0,1,0
27649,21,0,0,3,6107
27650,19,0,0,3,0
27651,16,0,0,3,0
27652,16,15,0,1,0
27653,19,15,0,1,0
27654,19,15,0,1,0
27655,21,0,0,3,3401
27656,16,0,0,3,0
27657,16,0,0,3,0
27658,11,11,0,0,0
27659,16,0,109,3,0
27660,1,0,87,3,0
27661,16,0,74,3,0
27662,16,0,49,2,0
27663,16,0,0,3,0
27664,16,15,0,1,0
27665,16,0,0,3,0
27666,16,0,415,1,0
27667,21,0,415,1,1901
27668,20,0,477,2,0
27669,21,0,477,3,2300
27670,21,0,442,1,6000
27671,21,0,442,1,6000
27672,20,15,442,1,0
27673,14,13,442,3,0
27674,18,0,337,1,0
27675,10,10,337,0,0
27676,19,0,434,1,0
27677,16,0,434,1,0
27678,21,0,501,1,6203
27679,22,0,501,1,6209
27680,20,0,501,1,0
27681,17,0,501,1,0
27682,13,0,501,3,0
27683,19,0,229,1,0
27684,20,0,112,1,0
27685,19,0,268,1,0
27686,16,0,268,1,0
27687,24,0,501,1,1103
27688,21,0,501,1,1199
27689,8,8,501,0,0
27690,16,0,227,3,0
27691,18,0,227,3,0
27692,19,0,501,1,0
27693,22,0,501,1,5003
27694,21,0,501,1,2310
27695,21,15,501,1,6107
27696,13,0,404,3,0
27697,20,0,404,1,0
27698,16,0,404,1,0
27699,19,0,501,1,0
27700,16,0,501,1,0
27701,20,0,217,2,0
27702,19,0,501,2,0
27703,20,0,501,1,0
27704,20,0,501,1,0
27705,20,0,386,2,0
27706,19,0,355,1,0
27707,19,0,355,3,0
27708,18,0,501,1,0
27709,21,0,501,1,3600
27710,0,0,501,0,0
27711,21,0,223,1,4801
27712,22,0,501,1,3600
27713,22,0,501,1,5506
27714,16,0,394,3,0
27715,16,0,394,3,0
27716,16,0,414,2,0
27717,14,0,414,3,0
27718,16,0,366,1,0
27719,20,0,366,1,0
27720,15,0,366,3,0
27721,17,0,399,1,0
27722,20,0,399,3,0
27723,16,0,97,3,0
27724,16,0,398,1,0
27725,21,16,412,1,2100
27726,21,16,412,1,2314
27727,0,0,412,0,0
27728,15,0,169,1,0
27729,16,0,169,3,0
27730,19,0,501,3,0
27731,19,0,501,3,0
27732,21,0,256,3,2313
27733,21,0,501,2,2408
27734,21,0,501,3,2309
27735,18,0,501,1,0
27736,21,0,501,1,6201
27737,16,0,501,3,0
27738,19,0,501,1,0
27739,21,0,501,1,6203
27740,1,1,501,0,0
27741,23,0,501,3,5003
27742,19,0,501,3,0
27743,20,0,315,1,0
27744,1,0,315,1,0
27745,21,0,272,1,2901
27746,12,12,272,0,0
27747,9,9,272,0,0
27748,19,0,501,1,0
27749,16,0,501,1,0
27750,16,0,0,3,0
27751,21,0,501,1,6203
27752,22,0,298,1,5206
27753,19,0,298,2,0
27754,14,14,298,3,0
27755,9,9,298,0,0
27756,7,7,298,0,0
27757,0,0,298,0,0
27758,16,0,298,1,0
27759,20,0,501,1,0
27760,19,0,483,1,0
27761,21,0,501,1,6107
27762,16,0,501,1,0
27763,16,0,501,1,0
27764,16,0,501,1,0
27765,16,15,501,1,0
27766,10,10,501,0,0
27767,14,0,200,2,0
27768,19,0,200,1,0
27769,21,0,168,1,6199
27770,21,0,168,1,6203
27771,8,8,168,0,0
27772,18,15,168,3,0
27773,14,13,168,3,0
27774,1,0,168,0,0
27775,16,0,220,3,0
27776,16,0,220,3,0
27777,20,0,220,1,0
27778,11,11,220,0,0
27779,21,0,332,3,2304
27780,21,0,501,1,2414
27781,22,0,501,1,6207
27782,0,0,501,0,0
27783,18,0,430,1,0
27784,16,0,430,1,0
27785,1,0,430,0,0
27786,20,0,307,1,0
27787,18,0,307,1,0
27788,5,0,307,0,0
27789,16,0,234,1,0
27790,15,0,234,1,0
27791,19,0,234,1,0
27792,5,5,234,0,0
27793,12,0,234,3,0
27794,16,0,284,3,0
27795,22,0,501,3,3301
27796,18,0,266,1,0
27797,21,0,181,3,6107
27798,21,0,501,1,5003
27799,21,0,501,1,3600
27800,22,0,501,1,2901
27801,22,0,501,1,2102
27802,16,0,129,3,0
27803,1,0,129,3,0
27804,19,0,154,1,0
27805,18,15,154,3,0
27806,3,3,154,0,0
27807,21,0,501,3,3301
27808,23,0,501,1,3700
27809,16,0,501,2,0
27810,21,0,501,1,6402
27811,16,15,501,1,0
27812,2,2,501,0,0
27813,1,0,243,3,0
27814,17,0,243,1,0
27815,16,0,244,3,0
27816,17,0,244,1,0
27817,16,0,501,1,0
27818,20,0,501,1,0
27819,16,0,194,3,0
27820,21,0,201,1,2304
27821,19,0,201,1,0
27822,8,7,201,0,0
27823,5,4,201,0,0
27824,2,1,201,0,0
27825,16,0,422,3,0
27826,16,0,422,1,0
27827,21,0,501,3,2414
27828,19,0,501,3,0
27829,1,0,74,2,0
27830,18,0,501,1,0
27831,22,0,501,1,4801
27832,20,0,58,1,0
27833,11,11,58,0,0
27834,2,1,58,0,0
27835,22,0,0,3,3600
27836,19,0,247,1,0
27837,21,0,416,1,5501
27838,21,0,416,1,6211
27839,3,3,0,0,0
27840,20,0,501,1,0
27841,21,0,501,1,6107
27842,16,15,501,1,0
27843,2,2,501,0,0
27844,22,0,501,1,2408
27845,21,0,223,1,6000
27846,10,10,0,0,0
27847,6,6,0,0,0
27848,21,0,501,1,6203
27849,19,0,501,1,0
27850,23,0,251,2,2304
27851,16,0,101,3,0
27852,16,0,119,3,0
27853,18,0,10,3,0
27854,18,0,501,1,0
27855,22,0,501,1,6200
27856,2,2,501,0,0
27857,1,0,501,0,0
27858,21,0,459,2,2300
27859,20,0,459,1,0
27860,19,0,190,1,0
27861,16,0,190,2,0
27862,19,0,501,3,0
27863,21,0,501,3,2300
27864,16,0,490,1,0
27865,20,0,490,1,0
27866,20,0,501,1,0
27867,1,0,501,1,0
27868,13,12,501,3,0
27869,7,7,501,0,0
27870,16,0,303,1,0
27871,20,0,303,2,0
27872,17,0,303,2,0
27873,21,0,346,1,6200
27874,19,15,346,1,0
27875,14,14,346,1,0
27876,22,0,245,2,6402
27877,21,0,218,1,5506
27878,19,0,218,1,0
27879,22,0,467,1,4801
27880,20,0,439,1,0
27881,20,0,439,1,0
27882,16,0,439,1,0
27883,8,7,439,0,0
27884,21,0,88,1,6003
27885,16,15,88,1,0
27886,13,13,88,1,0
27887,18,0,88,2,0
27888,17,0,88,1,0
27889,21,0,501,3,5500
27890,21,0,501,1,6006
27891,20,0,60,3,0
27892,16,0,60,3,0
27893,22,0,394,1,5507
27894,21,16,501,1,6107
27895,21,0,501,1,6107
27896,14,14,501,1,0
27897,12,12,501,0,0
27898,21,0,213,2,2308
27899,16,0,213,1,0
27900,16,0,368,1,0
27901,19,0,368,3,0
27902,19,15,224,1,0
27903,19,15,224,1,0
27904,16,0,441,1,0
27905,16,0,441,1,0
27906,14,0,501,3,0
27907,16,0,501,3,0
27908,20,0,447,1,0
27909,16,0,447,2,0
27910,16,0,293,3,0
27911,20,0,501,2,0
27912,21,0,501,1,2408
27913,21,0,501,1,5502
27914,22,0,501,1,2307
27915,14,14,501,1,0
27916,20,0,501,3,0
27917,21,0,501,2,6201
27918,13,13,501,3,0
27919,16,0,136,2,0
27920,19,0,136,1,0
27921,17,0,11,3,0
27922,20,0,229,1,0
27923,20,0,501,1,0
27924,8,7,229,0,0
27925,7,7,229,0,0
27926,21,0,259,1,6402
27927,19,15,273,1,0
27928,4,4,259,0,0
27929,16,0,271,2,0
27930,16,0,271,2,0
27931,18,0,475,1,0
27932,21,0,501,3,2304
27933,23,0,501,3,5200
27934,20,0,358,1,0
27935,21,0,358,2,6200
27936,15,0,321,3,0
27937,20,0,321,2,0
27938,21,0,221,3,2300
27939,19,0,418,1,0
27940,21,16,501,1,2304
27941,20,0,501,1,0
27942,0,0,501,0,0
27943,18,0,420,3,0
27944,16,0,420,3,0
27945,20,0,398,1,0
27946,16,0,398,3,0
27947,21,0,501,1,3604
27948,21,0,480,1,1105
27949,22,0,480,1,6000
27950,2,2,480,0,0
27951,16,0,501,3,0
27952,18,0,481,3,0
27953,16,0,481,3,0
27954,16,0,200,3,0
27955,24,0,501,1,2313
27956,17,0,274,1,0
27957,16,0,274,3,0
27958,16,0,501,1,0
27959,16,0,501,1,0
27960,21,0,501,1,3604
27961,20,0,501,1,0
27962,20,0,501,2,0
27963,18,0,11,3,0
27964,12,0,113,3,0
27965,20,0,501,1,0
27966,21,0,501,1,6207
27967,2,2,501,0,0
27968,1,0,501,0,0
27969,1,0,501,0,0
27970,16,0,501,1,0
27971,20,0,501,1,0
27972,11,0,182,3,0
27973,22,0,501,3,2402
27974,22,0,494,1,5006
27975,21,0,494,1,1100
27976,16,0,387,1,0
27977,19,0,141,1,0
27978,22,0,490,1,3700
27979,23,0,501,1,3601
27980,21,15,501,1,6107
27981,21,0,501,1,5507
27982,23,0,501,1,6203
27983,19,0,501,1,0
27984,23,0,501,2,5500
27985,23,0,501,1,6207
27986,21,0,501,1,3700
27987,10,9,501,0,0
27988,8,7,501,0,0
27989,19,0,0,3,0
27990,16,0,290,3,0
27991,16,0,290,3,0
27992,21,0,372,3,1902
27993,16,0,372,3,0
27994,19,0,501,1,0
27995,19,0,501,1,0
27996,19,15,501,2,0
27997,21,0,391,1,6001
27998,20,0,338,1,0
27999,18,0,376,1,0
28000,21,0,501,1,5601
28001,22,0,501,1,6102
28002,4,3,501,0,0
28003,2,0,501,0,0
28004,21,0,501,1,6109
28005,16,0,501,1,0
28006,16,0,501,1,0
28007,16,0,243,3,0
28008,19,15,156,1,0
28009,19,15,37,1,0
28010,19,15,15,1,0
28011,19,15,45,1,0
28012,21,0,139,1,5098
28013,19,0,139,3,0
28014,5,5,139,0,0
28015,3,3,139,0,0
28016,1,0,139,0,0
28017,0,0,139,0,0
28018,17,0,76,3,0
28019,16,0,76,3,0
28020,21,0,360,3,2417
28021,19,0,145,3,0
28022,16,0,145,3,0
28023,19,0,501,2,0
28024,22,0,463,1,6109
28025,21,0,463,1,5301
28026,13,13,463,3,0
28027,10,10,463,0,0
28028,18,0,481,3,0
28029,21,0,481,1,1103
28030,22,0,501,1,3600
28031,21,0,501,1,2504
28032,16,0,149,1,0
28033,16,0,406,3,0
28034,24,0,501,3,3600
28035,21,0,501,1,6105
28036,21,0,501,1,5506
28037,21,15,501,1,6203
28038,7,7,501,0,0
28039,20,0,268,1,0
28040,16,0,268,1,0
28041,13,0,268,3,0
28042,9,0,268,0,0
28043,19,0,501,3,0
28044,21,0,501,1,6402
28045,21,0,261,1,2304
28046,21,15,494,1,6203
28047,20,0,494,2,0
28048,16,0,13,2,0
28049,13,0,13,1,0
28050,18,0,13,1,0
28051,7,7,13,0,0
28052,16,0,186,1,0
28053,21,0,164,1,2304
28054,16,0,501,1,0
28055,16,0,501,2,0
28056,21,0,501,1,6402
28057,19,0,501,1,0
28058,19,0,501,1,0
28059,18,0,224,1,0
28060,21,0,345,1,6205
28061,21,15,345,1,5506
28062,19,15,345,1,0
28063,19,0,202,1,0
28064,19,0,202,3,0
28065,16,0,368,2,0
28066,16,0,368,1,0
28067,16,0,215,3,0
28068,17,0,215,2,0
28069,16,0,414,1,0
28070,18,0,414,1,0
28071,16,0,233,1,0
28072,21,0,233,1,2307
28073,7,6,233,0,0
28074,4,3,233,0,0
28075,24,0,501,1,5501
28076,22,0,501,3,3700
28077,16,0,204,3,0
28078,13,0,189,3,0
28079,16,0,189,3,0
28080,15,0,189,3,0
28081,20,0,406,1,0
28082,20,0,406,1,0
28083,10,9,406,0,0
28084,6,5,406,0,0
28085,21,0,363,2,2304
28086,21,0,501,1,6107
28087,21,0,501,1,6206
28088,19,0,217,1,0
28089,21,0,217,1,6109
28090,12,12,217,1,0
28091,11,10,217,0,0
28092,20,0,501,1,0
28093,17,0,174,3,0
28094,17,0,174,3,0
28095,19,0,501,3,0
28096,16,0,293,1,0
28097,15,0,293,1,0
28098,16,0,142,1,0
28099,21,0,474,1,6107
28100,20,0,474,1,0
28101,4,4,474,0,0
28102,2,2,474,0,0
28103,0,0,474,0,0
28104,22,0,501,1,2300
28105,19,0,501,1,0
28106,11,11,501,0,0
28107,8,8,501,0,0
28108,23,0,501,2,1501
28109,22,0,501,3,5506
28110,20,0,0,2,0
28111,19,0,30,1,0
28112,18,15,75,1,0
28113,16,0,134,1,0
28114,20,0,501,2,0
28115,22,0,393,3,2300
28116,16,0,374,1,0
28117,17,0,374,1,0
28118,22,0,501,1,3301
28119,22,0,501,3,2901
28120,21,0,481,1,2304
28121,18,0,481,1,0
28122,16,0,47,3,0
28123,19,0,501,1,0
28124,17,0,501,2,0
28125,19,0,501,1,0
28126,21,0,244,2,5007
28127,19,0,244,3,0
28128,22,0,501,1,4801
28129,22,0,501,1,5505
